StockCode,UnitPrice,ProfitMargin,DiscountedPrice,DiscountPct
23427,12.5,12.44,12.38,0.01
23397,9.95,8.23,8.36,0.16
23377,0.39,0.16,0.36,0.08
23399,0.85,0.25,0.28,0.67
23411,4.95,1.44,2.97,0.4
23398,0.85,0.21,0.79,0.07
23425,2.49,2.13,2.17,0.13
23414,9.95,4.29,7.86,0.21
23424,4.95,2.6,3.07,0.38
23404,4.95,1.13,1.39,0.72
23406,6.25,3.5,5.75,0.08
23405,4.95,2.82,3.27,0.34
23379,0.39,0.37,0.37,0.04
23381,0.39,0.34,0.35,0.11
23380,0.39,0.38,0.38,0.02
23402,3.75,2.69,3.56,0.05
23403,3.75,1.22,2.14,0.43
23426,2.89,1.82,1.99,0.31
23412,7.5,6.16,6.97,0.07
23392,2.08,0.87,1.37,0.34
23400,6.25,1.71,4.06,0.35
23614,3.33,1.13,2.9,0.13
23637,2.49,1.04,1.84,0.26
23415,1.65,1.35,1.58,0.04
23417,1.65,1.04,1.25,0.24
23413,4.95,3.44,4.11,0.17
23409,3.75,0.09,1.31,0.65
23640,2.49,1.47,2.39,0.04
23408,2.08,1.37,1.79,0.14
23401,6.25,3.8,5.38,0.14
23422,4.13,2.78,3.1,0.25
23613,2.49,1.56,1.92,0.23
23646,2.49,1.09,1.32,0.47
23410,8.15,4.78,6.6,0.19
23559,2.08,0.21,1.52,0.27
23423,3.75,2.47,2.62,0.3
23421,2.08,1.1,1.14,0.45
23435,4.13,2.32,2.4,0.42
23418,2.08,1.16,2.0,0.04
23419,2.08,1.4,1.5,0.28
23434,2.08,1.27,1.46,0.3
23391,4.15,3.52,3.86,0.07
23390,4.15,3.18,3.49,0.16
23389,4.15,1.35,2.66,0.36
23074,2.08,0.94,1.44,0.31
23388,4.15,1.79,1.99,0.52
23416,1.65,0.81,1.09,0.34
23611,2.49,2.37,2.44,0.02
23607,1.66,0.93,1.54,0.07
23058,2.49,1.23,2.37,0.05
23420,2.08,1.06,1.41,0.32
23625,4.99,2.17,4.39,0.12
23639,3.33,0.27,2.13,0.36
23113,4.95,1.17,4.7,0.05
35819P,1.25,1.11,1.15,0.08
84805B,3.75,0.5,2.85,0.24
15060b,8.29,2.41,7.46,0.1
23629,2.49,0.79,2.07,0.17
23630,2.99,1.65,2.18,0.27
23503,1.25,1.22,1.23,0.02
23366,0.65,0.53,0.57,0.12
23367,0.65,0.24,0.38,0.42
23504,1.25,0.32,1.04,0.17
23371,1.25,0.1,0.4,0.68
23506,0.42,0.37,0.37,0.12
23502,1.25,0.63,1.09,0.13
23370,1.25,0.69,0.89,0.29
23493,1.95,1.57,1.74,0.11
23365,0.65,0.34,0.62,0.05
23369,1.25,0.79,0.91,0.27
23520,3.75,3.56,3.6,0.04
23511,2.08,0.41,1.66,0.2
23517,2.89,1.91,2.77,0.04
23368,0.65,0.08,0.52,0.2
23505,1.25,0.78,0.91,0.27
23372,1.25,0.51,0.85,0.32
23512,2.08,1.18,1.6,0.23
23515,2.08,1.69,1.75,0.16
23514,2.08,0.83,1.62,0.22
23518,2.89,2.23,2.51,0.13
23510,0.42,0.05,0.34,0.2
23508,0.42,0.39,0.4,0.05
23509,0.42,0.07,0.08,0.8
23507,0.42,0.34,0.37,0.11
23513,2.08,0.83,1.48,0.29
23624,2.49,2.37,2.42,0.03
20935,2.95,2.18,2.77,0.06
20678,1.65,0.17,0.21,0.87
23610,2.08,1.45,1.81,0.13
23601,2.49,0.82,2.02,0.19
23632,2.08,0.71,1.31,0.37
23516,3.75,1.66,3.23,0.14
23519,3.75,1.62,1.8,0.52
23494,5.95,4.65,5.18,0.13
23638,2.91,2.67,2.68,0.08
23650,2.49,2.37,2.42,0.03
23461,4.15,0.55,1.74,0.58
23466,8.25,0.58,6.02,0.27
23469,4.15,2.78,3.61,0.13
23484,2.89,1.91,2.66,0.08
23114,4.95,1.16,2.38,0.52
23117,4.95,2.15,2.67,0.46
23115,4.95,3.8,4.16,0.16
23471,9.95,3.4,6.17,0.38
23116,4.95,0.97,1.68,0.66
23644,3.33,1.23,1.7,0.49
23472,14.95,6.9,10.46,0.3
23470,6.25,4.72,6.0,0.04
23524,3.75,0.2,1.95,0.48
23535,5.95,3.17,4.64,0.22
23534,5.95,4.37,4.76,0.2
23541,8.25,7.75,8.0,0.03
23525,3.75,2.89,3.26,0.13
23532,4.95,1.88,3.12,0.37
23539,5.95,4.11,5.53,0.07
23522,1.63,0.23,1.43,0.12
23526,3.88,2.45,3.1,0.2
23533,3.88,1.82,3.45,0.11
23542,6.67,1.43,4.2,0.37
23528,2.66,1.91,2.55,0.04
23543,7.45,3.27,5.96,0.2
23530,3.58,0.95,3.04,0.15
23538,3.58,2.87,3.01,0.16
23521,1.12,0.5,0.66,0.41
23523,2.66,1.17,1.33,0.5
23531,4.77,0.36,1.14,0.76
23527,3.75,2.4,3.49,0.07
23483,1.25,0.57,0.91,0.27
23529,3.75,3.01,3.41,0.09
23536,5.95,4.33,4.64,0.22
23544,8.25,5.42,6.27,0.24
23540,6.25,0.15,2.12,0.66
23537,4.95,2.01,2.87,0.42
23604,1.66,0.04,0.38,0.77
23626,2.49,0.98,2.04,0.18
23500,1.04,0.74,0.93,0.11
23465,8.25,0.66,1.81,0.78
23501,1.04,0.72,0.89,0.14
23605,2.91,1.32,2.59,0.11
23619,2.49,1.04,1.12,0.55
23635,4.16,1.88,2.62,0.37
23612,1.66,0.74,0.75,0.55
23468,8.25,5.65,7.09,0.14
79157V,0.85,0.11,0.32,0.62
90189A,7.5,2.56,3.6,0.52
23448,1.65,0.85,1.27,0.23
23447,1.65,0.25,1.57,0.05
23446,1.65,0.76,1.45,0.12
85115B,8.29,1.23,4.81,0.42
90065B,6.75,3.48,4.18,0.38
23382,3.75,0.83,0.98,0.74
23660,1.65,1.58,1.62,0.02
23661,1.65,0.69,1.34,0.19
23564,1.25,0.8,1.0,0.2
23567,1.25,0.71,1.14,0.09
23487,9.95,8.76,9.45,0.05
23490,3.75,0.17,2.44,0.35
23453,1.95,1.34,1.35,0.31
23452,1.95,1.6,1.77,0.09
23451,1.95,1.16,1.33,0.32
23482,1.65,1.27,1.42,0.14
23603,2.49,0.59,2.07,0.17
23459,12.5,7.39,10.38,0.17
23565,1.25,0.42,0.62,0.5
23456,4.15,4.05,4.07,0.02
23463,9.95,2.06,6.57,0.34
23464,4.95,0.37,1.73,0.65
23457,4.95,4.79,4.85,0.02
23455,2.89,0.09,2.69,0.07
23568,1.25,0.46,1.21,0.03
84661b,4.96,4.53,4.66,0.06
23566,1.25,1.04,1.06,0.15
23467,3.29,0.5,1.61,0.51
23479,7.85,6.92,7.54,0.04
23481,1.25,0.03,0.45,0.64
23458,14.95,0.89,6.43,0.57
23579,1.95,1.75,1.85,0.05
23702,3.0,1.56,2.67,0.11
23558,10.95,3.42,8.21,0.25
23556,10.95,8.1,8.76,0.2
23554,10.95,10.16,10.51,0.04
23557,12.5,9.96,12.0,0.04
23555,12.5,11.96,12.12,0.03
23480,3.75,3.63,3.64,0.03
23553,12.5,10.86,12.12,0.03
23489,2.89,1.77,2.25,0.22
23491,8.25,1.32,2.23,0.73
23492,8.25,0.6,6.85,0.17
23477,1.25,0.22,1.04,0.17
23478,1.25,0.05,0.9,0.28
23476,1.25,1.06,1.07,0.14
23486,16.65,16.44,16.32,0.02
23473,0.72,0.1,0.35,0.52
23460,9.95,9.56,9.65,0.03
23462,19.95,3.6,14.16,0.29
23499,0.42,0.02,0.05,0.87
23485,25.0,20.97,24.25,0.03
23570,1.25,0.83,1.23,0.02
23454,4.15,0.25,0.46,0.89
23571,1.65,1.56,1.6,0.03
23569,4.95,2.82,3.81,0.23
23305,1.95,1.76,1.79,0.08
23474,0.83,0.2,0.22,0.74
23636,2.91,0.84,2.07,0.29
23582,2.08,1.61,1.83,0.12
23583,1.65,0.12,0.74,0.55
23581,1.79,1.66,1.75,0.02
79157B,0.85,0.23,0.71,0.17
23303,1.95,1.0,1.29,0.34
23475,0.83,0.08,0.57,0.31
23615,2.49,0.18,0.35,0.86
23645,2.49,2.31,2.37,0.05
23654,2.49,0.91,1.77,0.29
23497,1.45,0.11,0.93,0.36
23304,1.95,1.63,1.79,0.08
23495,1.25,0.69,0.75,0.4
23496,1.25,0.11,0.79,0.37
23628,2.91,2.78,2.85,0.02
23633,2.49,0.08,1.89,0.24
23643,3.33,1.68,1.96,0.41
46776a,4.13,3.46,3.51,0.15
46776b,4.13,1.09,1.49,0.64
46776e,4.13,3.16,4.05,0.02
46776f,4.13,2.76,2.93,0.29
47593b,0.83,0.22,0.29,0.65
51014c,0.83,0.24,0.37,0.56
84031a,16.63,11.06,15.3,0.08
84031b,16.63,12.47,14.14,0.15
90183c,2.9,2.27,2.41,0.17
90184c,9.15,8.51,8.88,0.03
47016,2.1,0.09,0.13,0.94
23691,0.42,0.01,0.13,0.69
90069,7.5,7.21,7.27,0.03
23608,2.91,0.23,2.3,0.21
23681,1.65,1.25,1.39,0.16
72783,2.1,1.28,1.62,0.23
90162A,2.95,2.13,2.51,0.15
79161A,2.95,1.95,2.45,0.17
23692,0.42,0.08,0.16,0.61
23695,0.42,0.16,0.34,0.19
23697,0.42,0.08,0.27,0.36
23616,2.49,0.52,0.97,0.61
23598,2.95,0.93,1.89,0.36
23597,2.95,2.71,2.77,0.06
23621,2.49,1.71,2.02,0.19
23627,2.49,0.74,1.59,0.36
23602,2.91,1.1,1.6,0.45
23664,1.65,1.18,1.24,0.25
17191A,3.75,1.98,3.23,0.14
35598C,2.95,2.85,2.86,0.03
23694,0.42,0.04,0.16,0.61
23649,2.49,1.55,1.92,0.23
23442,2.08,1.31,1.48,0.29
23449,1.25,1.24,1.24,0.01
35598A,2.95,2.54,2.71,0.08
23428,8.15,4.26,4.32,0.47
23652,2.91,0.5,1.95,0.33
84206B,0.19,0.06,0.13,0.29
23430,8.15,1.44,2.77,0.66
23429,8.15,7.14,7.5,0.08
90179B,5.82,1.15,4.95,0.15
23441,0.42,0.35,0.4,0.04
72802c,8.29,2.51,6.63,0.2
85049c,2.46,1.99,2.12,0.14
23440,2.08,1.56,2.0,0.04
23552,2.08,1.36,2.02,0.03
23498,1.45,0.87,1.0,0.31
84550,1.65,1.48,1.57,0.05
84971l,2.46,0.21,2.36,0.04
85034b,8.29,0.33,5.97,0.28
23578,1.95,0.36,0.92,0.53
23580,1.95,0.38,0.64,0.67
23575,1.95,1.55,1.72,0.12
23560,2.89,0.95,2.25,0.22
23576,1.95,0.16,1.17,0.4
23562,2.89,1.71,2.28,0.21
23561,2.89,1.01,1.24,0.57
23609,2.91,0.76,1.72,0.41
85179a,2.46,1.71,1.84,0.25
23617,2.91,2.58,2.71,0.07
90214U,0.29,0.06,0.28,0.05
47591b,4.13,0.14,3.18,0.23
23843,2.08,1.62,1.64,0.21
